1209	200	1
1210	200	1
1211	200	1
1212	200	1
1213	200	1
1214	200	1
1215	200	1
1216	200	1
1217	200	1
1218	200	1
1239	200	1
1219	200	1
1220	200	1
1242	200	1
1245	200	1
1221	200	1
1243	200	1
1246	200	1
1222	200	1
